"","TIM_DAY","ITE_AUCTION_START_DATETIME","ITE_AUCTION_STOP_DATETIME","DEALER_TYPE_GROUP_DESC","OPERATION","TOTAL_AREA","COVERED_AREA","BEDROOMS","ROOMS","ITE_ITEM_ID","PROPERTY_TYPE","SIT_CURRENCY_ID","ITE_CURRENT_PRICE","PRECIO_LOCAL","ID Final","mes","tc_prom","geometry","dummy_dolar","precio_pesos","precio_dolares","pesosm2tot","dolaresm2tot","pesosm2_cub","dolaresm2_cub","fid","cod_ent","cod_loc","nombre","zona_venta","zona_alq","digitos_iguales","digitos_iguales_pesos","digitos_iguales_m2tot","borrar","ID FINAL","ID","desarrollo prioritario"
"1116","2024-04-25T00:00:00Z","2024-02-23 10:40:38","2024-05-23 21:57:42","Inmobiliaria","Alquiler","55","55","2","3",NA,"Departamento","ARG","250000","250000","2358897793","2024-04","1035.92","c(-58.5844912, -34.578198)","FALSE","250000","241.33","4545.45","4.39","4545.45","4.39","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","TRUE","FALSE",NA,NA,NA
"1117","2024-02-29T00:00:00Z","2024-02-23 10:58:22","2024-05-23 0:00:00","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","240000","240000","2358925617","2024-02","1128.8","c(-58.5426089, -34.6370024)","FALSE","240000","212.62","5333.33","4.72","6000","5.32","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1118","2024-03-10T00:00:00Z","2024-02-23 10:58:22","2024-05-23 00:00:00","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","240000","240000","2358925617","2024-03","1019.49","c(-58.5426089, -34.6370024)","FALSE","240000","235.41","5333.33","5.23","6000","5.89","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1119","2024-02-29T00:00:00Z","2024-02-23 10:53:57","2024-05-23 0:00:00","Inmobiliaria","Alquiler","30","30","0","1",NA,"Departamento","ARG","230000","230000","2359107125","2024-02","1128.8","c(-58.5303571, -34.59847)","FALSE","230000","203.76","7666.67","6.79","7666.67","6.79","29","12","6840010","Sáenz Peña","Sáenz Peña","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1120","2024-03-30T00:00:00Z","2024-02-23 10:53:57","2024-05-23 00:00:00","Inmobiliaria","Alquiler","30","30","0","1",NA,"Departamento","ARG","230000","230000","2359107125","2024-03","1019.49","c(-58.5303571, -34.59847)","FALSE","230000","225.6","7666.67","7.52","7666.67","7.52","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1121","2024-04-29T00:00:00Z","2024-02-23 10:53:57","2024-05-23 00:00:00","Inmobiliaria","Alquiler","30","30","0","1",NA,"Departamento","ARG","210000","210000","2359107125","2024-04","1035.92","c(-58.5303571, -34.59847)","FALSE","210000","202.72","7000","6.76","7000","6.76","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1122","2024-05-02T00:00:00Z","2024-02-23T10:53:57Z","2024-05-23T00:00:00Z","Inmobiliaria","Alquiler","30","30","0","1",NA,"Departamento","ARG","210000","210000","2359107125","2024-05","1184.43","c(-58.5303571, -34.59847)","FALSE","210000","177.3","7000","5.91","7000","5.91","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1123","2024-02-29T00:00:00Z","2024-02-24 1:03:21","2024-05-23 0:00:00","Inmobiliaria","Alquiler","39","39","1","2",NA,"Departamento","ARG","220000","220000","2361673797","2024-02","1128.8","c(-58.5507384, -34.6016402)","FALSE","220000","194.9","5641.03","5","5641.03","5","21","13","6840010","Santos Lugares","Santos Lugares","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1124","2024-03-03T00:00:00Z","2024-02-24 01:03:21","2024-05-23 00:00:00","Inmobiliaria","Alquiler","39","39","1","2",NA,"Departamento","ARG","220000","220000","2361673797","2024-03","1019.49","c(-58.5507384, -34.6016402)","FALSE","220000","215.79","5641.03","5.53","5641.03","5.53","21","13","06840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1125","2024-02-29T00:00:00Z","2024-02-24 10:21:33","2024-05-24 0:00:00","Inmobiliaria","Alquiler","36","36","1","2",NA,"Casa","ARG","230000","230000","2361679945","2024-02","1128.8","c(-58.5838113, -34.5772269)","FALSE","230000","203.76","6388.89","5.66","6388.89","5.66","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1126","2024-03-30T00:00:00Z","2024-02-24 10:21:33","2024-05-24 00:00:00","Inmobiliaria","Alquiler","36","36","1","2",NA,"Casa","ARG","210000","210000","2361679945","2024-03","1019.49","c(-58.5838113, -34.5772269)","FALSE","210000","205.99","5833.33","5.72","5833.33","5.72","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1127","2024-04-29T00:00:00Z","2024-02-24 10:21:33","2024-05-24 00:00:00","Inmobiliaria","Alquiler","36","36","1","2",NA,"Casa","ARG","210000","210000","2361679945","2024-04","1035.92","c(-58.5838113, -34.5772269)","FALSE","210000","202.72","5833.33","5.63","5833.33","5.63","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1128","2024-05-22T00:00:00Z","2024-02-24T10:21:33Z","2024-05-24T00:00:00Z","Inmobiliaria","Alquiler","36","36","1","2",NA,"Casa","ARG","200000","200000","2361679945","2024-05","1184.43","c(-58.5838113, -34.5772269)","FALSE","200000","168.86","5555.56","4.69","5555.56","4.69","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1129","2024-02-29T00:00:00Z","2024-02-23 19:58:06","2024-05-23 0:00:00","Inmobiliaria","Alquiler","200","100","3","4",NA,"Casa","ARG","500000","500000","2361720881","2024-02","1128.8","c(-58.5684197, -34.5954367)","FALSE","500000","442.95","2500","2.21","5000","4.43","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1130","2024-03-30T00:00:00Z","2024-02-23 19:58:06","2024-05-23 00:00:00","Inmobiliaria","Alquiler","200","100","3","4",NA,"Casa","ARG","500000","500000","2361720881","2024-03","1019.49","c(-58.5685706, -34.5953556)","FALSE","500000","490.44","2500","2.45","5000","4.9","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1131","2024-04-29T00:00:00Z","2024-02-23 19:58:06","2024-05-23 00:00:00","Inmobiliaria","Alquiler","200","100","3","4",NA,"Casa","ARG","500000","500000","2361720881","2024-04","1035.92","c(-58.5685706, -34.5953556)","FALSE","500000","482.66","2500","2.41","5000","4.83","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1132","2024-05-21T00:00:00Z","2024-02-23T19:58:06Z","2024-05-23T00:00:00Z","Inmobiliaria","Alquiler","200","100","3","4",NA,"Casa","ARG","500000","500000","2361720881","2024-05","1184.43","c(-58.5685706, -34.5953556)","FALSE","500000","422.14","2500","2.11","5000","4.22","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1133","2024-02-29T00:00:00Z","2024-02-24 9:12:06","2024-05-24 0:00:00","Inmobiliaria","Alquiler","35","32","0","1",NA,"Departamento","ARG","210000","210000","2361729093","2024-02","1128.8","c(-58.5466717, -34.6003745)","FALSE","210000","186.04","6000","5.32","6562.5","5.81","21","13","6840010","Santos Lugares","Santos Lugares","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1134","2024-03-30T00:00:00Z","2024-02-24 09:12:06","2024-05-25 16:07:21","Inmobiliaria","Alquiler","35","32","0","1",NA,"Departamento","ARG","190000","190000","2361729093","2024-03","1019.49","c(-58.5466717, -34.6003745)","FALSE","190000","186.37","5428.57","5.32","5937.5","5.82","21","13","06840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1135","2024-02-29T00:00:00Z","2024-02-24 9:46:25","2024-05-24 0:00:00","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","350000","350000","2361730069","2024-02","1128.8","c(-58.5658699, -34.6088708)","FALSE","350000","310.06","7777.78","6.89","8750","7.75","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1136","2024-03-30T00:00:00Z","2024-02-24 09:46:25","2024-05-24 00:00:00","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","350000","350000","2361730069","2024-03","1019.49","c(-58.5658699, -34.6088708)","FALSE","350000","343.31","7777.78","7.63","8750","8.58","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1137","2024-04-29T00:00:00Z","2024-02-24 09:46:25","2024-05-24 00:00:00","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","350000","350000","2361730069","2024-04","1035.92","c(-58.5658699, -34.6088708)","FALSE","350000","337.86","7777.78","7.51","8750","8.45","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1138","2024-05-22T00:00:00Z","2024-02-24T09:46:25Z","2024-05-24T00:00:00Z","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","350000","350000","2361730069","2024-05","1184.43","c(-58.5658699, -34.6088708)","FALSE","350000","295.5","7777.78","6.57","8750","7.39","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1139","2024-02-29T00:00:00Z","2024-02-25 6:26:36","2024-03-26 0:00:00","Fsbo","Alquiler","90","86","1","3",NA,"Departamento","ARG","225000","225000","2363402805","2024-02","1128.8","c(-58.5390502, -34.6447593)","FALSE","225000","199.33","2500","2.21","2616.28","2.32","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1140","2024-03-24T00:00:00Z","2024-02-25 06:26:36","2024-03-26 00:00:00","Fsbo","Alquiler","90","86","1","3",NA,"Departamento","ARG","225000","225000","2363402805","2024-03","1019.49","c(-58.5390502, -34.6447593)","FALSE","225000","220.7","2500","2.45","2616.28","2.57","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1141","2024-02-29T00:00:00Z","2024-02-25 14:35:50","2024-03-26 0:00:00","Fsbo","Alquiler","35","35","1","1",NA,"Departamento","ARG","200000","200000","2363412009","2024-02","1128.8","c(-58.5543578, -34.5999101)","FALSE","200000","177.18","5714.29","5.06","5714.29","5.06","21","13","6840010","Santos Lugares","Santos Lugares","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1142","2024-03-05T00:00:00Z","2024-02-25 14:35:50","2024-03-26 00:00:00","Fsbo","Alquiler","35","35","1","1",NA,"Departamento","ARG","200000","200000","2363412009","2024-03","1019.49","c(-58.5543578, -34.5999101)","FALSE","200000","196.18","5714.29","5.61","5714.29","5.61","21","13","06840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1143","2024-02-29T00:00:00Z","2024-02-26 9:07:14","2024-05-26 0:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","220000","220000","2364732165","2024-02","1128.8","c(-58.5677997, -34.6057881)","FALSE","220000","194.9","5500","4.87","5500","4.87","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1144","2024-03-30T00:00:00Z","2024-02-26 09:07:14","2024-05-26 00:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","220000","220000","2364732165","2024-03","1019.49","c(-58.5677997, -34.6057881)","FALSE","220000","215.79","5500","5.39","5500","5.39","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1145","2024-04-29T00:00:00Z","2024-02-26 09:07:14","2024-05-26 00:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","220000","220000","2364732165","2024-04","1035.92","c(-58.5677997, -34.6057881)","FALSE","220000","212.37","5500","5.31","5500","5.31","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1146","2024-05-25T00:00:00Z","2024-02-26T09:07:14Z","2024-05-26T00:00:00Z","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","220000","220000","2364732165","2024-05","1184.43","c(-58.5677997, -34.6057881)","FALSE","220000","185.74","5500","4.64","5500","4.64","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1147","2024-02-29T00:00:00Z","2024-02-26 12:30:26","2024-05-26 0:00:00","Inmobiliaria","Alquiler","300","207","3","5",NA,"Casa","DOL","1100","925870","2364744241","2024-02","1128.8","c(-58.591615, -34.595757)","TRUE","1241680","1100","4138.93","3.67","5998.45","5.31","19","3","6840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1148","2024-03-21T00:00:00Z","2024-02-26 12:30:26","2024-05-26 00:00:00","Inmobiliaria","Alquiler","300","207","3","5",NA,"Casa","DOL","1100","938300","2364744241","2024-03","1019.49","c(-58.591615, -34.595757)","TRUE","1121439","1100","3738.13","3.67","5417.58","5.31","19","03","06840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1149","2024-02-29T00:00:00Z","2024-02-26 10:19:00","2024-05-26 0:00:00","Inmobiliaria","Alquiler","36","36","1","2",NA,"Departamento","ARG","180000","180000","2364761809","2024-02","1128.8","c(-58.6042398, -34.5697339)","FALSE","180000","159.46","5000","4.43","5000","4.43","26","7","6840010","Loma Hermosa","Norte","Norte","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1150","2024-03-07T00:00:00Z","2024-02-26 10:19:00","2024-05-26 00:00:00","Inmobiliaria","Alquiler","36","36","1","2",NA,"Departamento","ARG","180000","180000","2364761809","2024-03","1019.49","c(-58.6042398, -34.5697339)","FALSE","180000","176.56","5000","4.9","5000","4.9","26","07","06840010","Loma Hermosa","Norte","Norte","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1151","2024-02-29T00:00:00Z","2024-02-26 15:27:21","2024-05-26 0:00:00","Inmobiliaria","Alquiler","50","45","1","2",NA,"Departamento","ARG","240000","240000","2366276017","2024-02","1128.8","c(-58.53942, -34.6378844)","FALSE","240000","212.62","4800","4.25","5333.33","4.72","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1152","2024-03-24T00:00:00Z","2024-02-26 15:27:21","2024-05-26 00:00:00","Inmobiliaria","Alquiler","50","45","1","2",NA,"Departamento","ARG","240000","240000","2366276017","2024-03","1019.49","c(-58.53942, -34.6378844)","FALSE","240000","235.41","4800","4.71","5333.33","5.23","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1153","2024-02-29T00:00:00Z","2024-02-27 8:36:15","2024-05-27 0:00:00","Inmobiliaria","Alquiler","42","40","1","2",NA,"Departamento","ARG","270000","270000","2367036165","2024-02","1128.8","c(-58.5344119, -34.6005378)","FALSE","270000","239.19","6428.57","5.7","6750","5.98","29","12","6840010","Sáenz Peña","Sáenz Peña","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1154","2024-03-09T00:00:00Z","2024-02-27 08:36:15","2024-05-27 00:00:00","Inmobiliaria","Alquiler","42","40","1","2",NA,"Departamento","ARG","270000","270000","2367036165","2024-03","1019.49","c(-58.5344119, -34.6005378)","FALSE","270000","264.84","6428.57","6.31","6750","6.62","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1155","2024-02-29T00:00:00Z","2024-02-27 11:35:04","2024-05-27 0:00:00","Inmobiliaria","Alquiler","32","30","0","1",NA,"Departamento","ARG","180000","180000","2367582261","2024-02","1128.8","c(-58.599051, -34.5798)","FALSE","180000","159.46","5625","4.98","6000","5.32","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1156","2024-03-30T00:00:00Z","2024-02-27 11:35:04","2024-05-27 00:00:00","Inmobiliaria","Alquiler","32","30","0","1",NA,"Departamento","ARG","180000","180000","2367582261","2024-03","1019.49","c(-58.599051, -34.5798)","FALSE","180000","176.56","5625","5.52","6000","5.89","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1157","2024-04-21T00:00:00Z","2024-02-27 11:35:04","2024-05-28 00:04:43","Inmobiliaria","Alquiler","32","30","0","1",NA,"Departamento","ARG","170000","170000","2367582261","2024-04","1035.92","c(-58.599051, -34.5798)","FALSE","170000","164.11","5312.5","5.13","5666.67","5.47","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1158","2024-02-29T00:00:00Z","2024-02-27 18:10:09","2024-05-27 0:00:00","Inmobiliaria","Alquiler","50","45","1","2",NA,"Departamento","ARG","260000","260000","2369100137","2024-02","1128.8","c(-58.5924001, -34.5856826)","FALSE","260000","230.33","5200","4.61","5777.78","5.12","20","8","6840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1159","2024-03-08T00:00:00Z","2024-02-27 18:10:09","2024-05-27 00:00:00","Inmobiliaria","Alquiler","50","45","1","2",NA,"Departamento","ARG","240000","240000","2369100137","2024-03","1019.49","c(-58.5924001, -34.5856826)","FALSE","240000","235.41","4800","4.71","5333.33","5.23","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1160","2024-03-30T00:00:00Z","2024-02-27 22:51:05","2024-05-27 13:24:20","Inmobiliaria","Alquiler","48","40","1","2",NA,"Departamento","ARG","300000","300000","2369192197","2024-03","1019.49","c(-58.5798667, -34.5812289)","FALSE","300000","294.26","6250","6.13","7500","7.36","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1161","2024-04-15T00:00:00Z","2024-02-27 22:51:05","2024-05-28 04:17:05","Inmobiliaria","Alquiler","48","40","1","2",NA,"Departamento","ARG","300000","300000","2369192197","2024-04","1035.92","c(-58.5798667, -34.5812289)","FALSE","300000","289.6","6250","6.03","7500","7.24","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1162","2024-02-29T00:00:00Z","2024-02-28 10:21:13","2024-05-28 0:00:00","Inmobiliaria","Alquiler","104","100","3","4",NA,"Departamento","ARG","750000","750000","2369506257","2024-02","1128.8","c(-58.560427, -34.6052013)","FALSE","750000","664.42","7211.54","6.39","7500","6.64","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1163","2024-03-30T00:00:00Z","2024-02-28 10:21:13","2024-05-29 14:36:12","Inmobiliaria","Alquiler","104","100","3","4",NA,"Departamento","ARG","750000","750000","2369506257","2024-03","1019.49","c(-58.560427, -34.6052013)","FALSE","750000","735.66","7211.54","7.07","7500","7.36","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1164","2024-04-29T00:00:00Z","2024-02-28 10:21:13","2024-06-06 03:20:38","Inmobiliaria","Alquiler","104","100","3","4",NA,"Departamento","ARG","750000","750000","2369506257","2024-04","1035.92","c(-58.560427, -34.6052013)","FALSE","750000","723.99","7211.54","6.96","7500","7.24","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1165","2024-05-30T00:00:00Z","2024-02-28T10:21:13Z","2024-06-06T03:20:38Z","Inmobiliaria","Alquiler","104","100","3","4",NA,"Departamento","ARG","750000","750000","2369506257","2024-05","1184.43","c(-58.560427, -34.6052013)","FALSE","750000","633.22","7211.54","6.09","7500","6.33","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1166","2024-02-29T00:00:00Z","2024-02-28 12:36:11","2024-05-28 0:00:00","Inmobiliaria","Alquiler","62","58","2","3",NA,"Departamento","ARG","440000","440000","2371280629","2024-02","1128.8","c(-58.5633286, -34.6050039)","FALSE","440000","389.79","7096.77","6.29","7586.21","6.72","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1167","2024-03-05T00:00:00Z","2024-02-28 12:36:11","2024-05-28 00:00:00","Inmobiliaria","Alquiler","62","58","2","3",NA,"Departamento","ARG","440000","440000","2371280629","2024-03","1019.49","c(-58.5633286, -34.6050039)","FALSE","440000","431.59","7096.77","6.96","7586.21","7.44","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1168","2024-02-29T00:00:00Z","2024-02-29 10:48:58","2024-05-29 0:00:00","Inmobiliaria","Alquiler","50","50","1","2",NA,"Departamento","ARG","280000","280000","2372759861","2024-02","1128.8","c(-58.5680437, -34.5890632)","FALSE","280000","248.05","5600","4.96","5600","4.96","22","14","6840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1169","2024-03-03T00:00:00Z","2024-02-29 10:48:58","2024-05-29 00:00:00","Inmobiliaria","Alquiler","50","50","1","2",NA,"Departamento","ARG","280000","280000","2372759861","2024-03","1019.49","c(-58.5680437, -34.5890632)","FALSE","280000","274.65","5600","5.49","5600","5.49","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1170","2024-02-29T00:00:00Z","2024-02-29 10:08:12","2024-05-29 0:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","190000","190000","2373011013","2024-02","1128.8","c(-58.5424763, -34.6379359)","FALSE","190000","168.32","4750","4.21","4750","4.21","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1171","2024-03-09T00:00:00Z","2024-02-29 10:08:12","2024-05-29 00:00:00","Inmobiliaria","Alquiler","40","40","1","2",NA,"Departamento","ARG","190000","190000","2373011013","2024-03","1019.49","c(-58.5424763, -34.6379359)","FALSE","190000","186.37","4750","4.66","4750","4.66","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1172","2024-02-29T00:00:00Z","2024-02-29 11:04:59","2024-05-29 0:00:00","Inmobiliaria","Alquiler","42","37","1","2",NA,"Departamento","ARG","220000","220000","2373143829","2024-02","1128.8","c(-58.5408911, -34.6361756)","FALSE","220000","194.9","5238.1","4.64","5945.95","5.27","30","4","6840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1173","2024-03-05T00:00:00Z","2024-02-29 11:04:59","2024-05-29 00:00:00","Inmobiliaria","Alquiler","42","37","1","2",NA,"Departamento","ARG","220000","220000","2373143829","2024-03","1019.49","c(-58.5408911, -34.6361756)","FALSE","220000","215.79","5238.1","5.14","5945.95","5.83","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1174","2024-02-29T00:00:00Z","2024-02-29 12:42:21","2024-05-29 0:00:00","Inmobiliaria","Alquiler","63","63","2","3",NA,"Departamento","ARG","360000","360000","2373151085","2024-02","1128.8","c(-58.5300936, -34.5992231)","FALSE","360000","318.92","5714.29","5.06","5714.29","5.06","29","12","6840010","Sáenz Peña","Sáenz Peña","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1175","2024-03-30T00:00:00Z","2024-02-29 12:42:21","2024-05-29 00:00:00","Inmobiliaria","Alquiler","63","63","2","3",NA,"Departamento","ARG","360000","360000","2373151085","2024-03","1019.49","c(-58.5300936, -34.5992231)","FALSE","360000","353.12","5714.29","5.61","5714.29","5.61","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1176","2024-04-29T00:00:00Z","2024-02-29 12:42:21","2024-05-29 00:00:00","Inmobiliaria","Alquiler","63","63","2","3",NA,"Departamento","ARG","360000","360000","2373151085","2024-04","1035.92","c(-58.5300936, -34.5992231)","FALSE","360000","347.52","5714.29","5.52","5714.29","5.52","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1177","2024-05-01T00:00:00Z","2024-02-29T12:42:21Z","2024-05-29T00:00:00Z","Inmobiliaria","Alquiler","63","63","2","3",NA,"Departamento","ARG","360000","360000","2373151085","2024-05","1184.43","c(-58.5300936, -34.5992231)","FALSE","360000","303.94","5714.29","4.82","5714.29","4.82","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1178","2024-02-29T00:00:00Z","2024-02-29 17:06:25","2024-05-29 0:00:00","Inmobiliaria","Alquiler","34","33","0","1",NA,"Departamento","ARG","230000","230000","2374439081","2024-02","1128.8","c(-58.5306124, -34.59982)","FALSE","230000","203.76","6764.71","5.99","6969.7","6.17","29","12","6840010","Sáenz Peña","Sáenz Peña","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1179","2024-03-30T00:00:00Z","2024-02-29 17:06:25","2024-05-29 00:00:00","Inmobiliaria","Alquiler","34","33","0","1",NA,"Departamento","ARG","230000","230000","2374439081","2024-03","1019.49","c(-58.5306124, -34.59982)","FALSE","230000","225.6","6764.71","6.64","6969.7","6.84","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1180","2024-04-28T00:00:00Z","2024-02-29 17:06:25","2024-05-29 00:00:00","Inmobiliaria","Alquiler","34","33","0","1",NA,"Departamento","ARG","230000","230000","2374439081","2024-04","1035.92","c(-58.5306124, -34.59982)","FALSE","230000","222.02","6764.71","6.53","6969.7","6.73","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
"1181","2024-02-29T00:00:00Z","2024-02-29 17:16:06","2024-05-29 0:00:00","Inmobiliaria","Alquiler","29","26","0","1",NA,"Departamento","ARG","210000","210000","2374439733","2024-02","1128.8","c(-58.5306124, -34.59982)","FALSE","210000","186.04","7241.38","6.42","8076.92","7.16","29","12","6840010","Sáenz Peña","Sáenz Peña","General Paz","FALSE","FALSE","FALSE","FALSE",NA,NA,NA
"1182","2024-03-30T00:00:00Z","2024-02-29 17:16:06","2024-05-29 00:00:00","Inmobiliaria","Alquiler","29","26","0","1",NA,"Departamento","ARG","210000","210000","2374439733","2024-03","1019.49","c(-58.5306124, -34.59982)","FALSE","210000","205.99","7241.38","7.1","8076.92","7.92","29","12","06840010","Sáenz Peña","Sáenz Peña","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP"
